"Device Name","IP Addresses","Status","OS Info","Version","Agent Install Date","Last Contact Date","Queued Deployments"
"\\ISSTOP-5X175B1","161.253.143.131","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:53:07 PM (Local)","9/10/2010 9:17:42 AM (Local)","0"
"\\EVAEVA-HXDX0F1","128.164.234.139","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:17:29 PM (Local)","9/10/2010 8:29:13 AM (Local)","0"
"\\MC-PATMDSR511AW","128.164.35.114","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 7:33:38 PM (Local)","9/10/2010 8:38:28 AM (Local)","0"
"\\SASSMC-FS6J191","192.168.168.56","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 2:14:32 PM (Local)","8/23/2010 9:16:44 PM (Local)","0"
"\\EVAEVA-C0SZBK1","128.164.234.173","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:34:16 PM (Local)","9/10/2010 8:13:26 AM (Local)","0"
"\\ISSIBS-HR9V4J1","128.164.142.55","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 12:18:49 PM (Local)","9/10/2010 10:02:47 AM (Local)","0"
"\\EVASIP-8791BD1","128.164.238.255","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:09:27 AM (Local)","9/3/2010 6:02:29 AM (Local)","0"
"\\MTM-JES-R736","128.164.32.221","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:21:43 AM (Local)","9/3/2010 6:11:43 PM (Local)","1"
"\\SEASMAE-2DGL1J1","128.164.156.61","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/2/2010 11:03:27 AM (Local)","9/10/2010 10:10:32 AM (Local)","0"
"\\CCAADM-G88260V","128.164.242.34","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:23:58 PM (Local)","9/10/2010 8:52:48 AM (Local)","0"
"\\HOMEUSER-D41FEC","192.168.1.2","Offline","Microsoft Windows XP Personal-SERVICE PACK 3","6.3.2.858","4/15/2010 11:49:43 PM (Local)","9/9/2010 12:34:31 AM (Local)","0"
"\\GSEHD-17N5T91","0.0.0.0","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/6/2010 6:42:37 PM (Local)","9/6/2010 6:47:36 PM (Local)","0"
"\\ISSTOP-64RLYC1","192.168.1.4","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/22/2010 12:55:53 PM (Local)","9/8/2010 4:34:07 PM (Local)","0"
"\\MC-MTMKMJRB12W","128.164.35.181","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/1/2010 10:03:32 AM (Local)","9/9/2010 4:03:23 PM (Local)","1"
"\\ISSCLS-5X1NJF1","161.253.143.138","Offline","Microsoft Windows 7 Enterprise","6.4.2.504","8/23/2010 6:04:17 PM (Local)","8/23/2010 9:18:46 PM (Local)","0"
"\\GWITIMG-1GFJ191","192.168.0.102","Offline","Microsoft Windows 7 Enterprise","6.4.2.504","8/18/2010 3:39:32 PM (Local)","8/19/2010 11:22:46 AM (Local)","0"
"\\ISSCLS-79PYGG1","128.164.129.224","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:08:37 PM (Local)","9/9/2010 1:28:29 PM (Local)","0"
"\\CPSGCA-2KWPG51","10.10.0.130","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/16/2010 12:14:48 PM (Local)","8/12/2010 5:53:36 AM (Local)","0"
"\\SEASCF-H59LV81","161.253.157.213","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","8/31/2010 7:15:34 PM (Local)","9/8/2010 12:55:39 PM (Local)","1"
"\\PATH-R502","192.168.0.2","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.0.2.97","4/13/2010 7:25:09 PM (Local)","9/9/2010 4:49:48 PM (Local)","0"
"\\EVAORS-3HRC1F1","192.168.1.4","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/21/2010 11:45:05 PM (Local)","9/9/2010 8:22:37 PM (Local)","0"
"\\EVPFM-5GPW4J1","128.164.124.72","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/1/2010 10:06:26 AM (Local)","9/10/2010 9:17:39 AM (Local)","0"
"\\A71492","128.164.76.53","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 11:43:04 AM (Local)","9/10/2010 9:23:13 AM (Local)","0"
"\\EVPLOU-9924PH1","128.164.101.94","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:31:52 PM (Local)","9/9/2010 5:18:16 PM (Local)","0"
"\\CCAGEO-7H5MZB1","128.164.126.24","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:07:08 PM (Local)","9/7/2010 4:35:47 PM (Local)","0"
"\\VPERER-6BY75H1","128.164.235.178","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:21:32 PM (Local)","9/10/2010 10:11:09 AM (Local)","0"
"\\B200144T01","161.253.147.133","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:00 AM (Local)","9/10/2010 10:17:59 AM (Local)","0"
"\\B200146011","161.253.147.51","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:07:35 AM (Local)","9/10/2010 10:13:22 AM (Local)","0"
"\\CMPFRP-6SJWDH1","161.253.140.21","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:06:10 PM (Local)","9/9/2010 5:48:05 PM (Local)","0"
"\\SASSADM-96ZNXC1","192.168.168.55","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/25/2010 4:05:29 PM (Local)","9/2/2010 3:14:55 PM (Local)","0"
"ISSENT-82C671A","192.168.1.9","Idle","Apple Mac OS X 10.6.4","6.4283","4/12/2010 2:20:15 PM (Local)","9/10/2010 9:28:30 AM (Local)","0"
"\\MC-NPATBLH6151W","128.164.73.185","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 6:38:56 AM (Local)","9/10/2010 9:27:27 AM (Local)","0"
"\\CMPGCS-488T171","161.253.143.199","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","7/26/2010 3:59:23 PM (Local)","7/27/2010 11:12:11 AM (Local)","1"
"\\SEASEMSE-DSSM12","128.164.139.217","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/9/2010 2:43:37 PM (Local)","9/9/2010 8:02:01 PM (Local)","0"
"\\EVPFM-B274NM1","128.164.138.57","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/20/2010 3:00:06 PM (Local)","9/10/2010 7:44:15 AM (Local)","0"
"\\SASS-1Z00C71","128.164.234.254","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:12:33 PM (Local)","9/3/2010 2:54:19 PM (Local)","0"
"\\GLSP-GELMAN306","128.164.215.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/9/2010 12:39:05 PM (Local)","9/10/2010 10:08:28 AM (Local)","1"
"\\DUQ0350005","128.164.60.113","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:08:37 AM (Local)","9/10/2010 7:38:51 AM (Local)","0"
"\\GWSBG-958WVB1","128.164.225.104","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/25/2010 10:44:59 AM (Local)","9/10/2010 9:09:18 AM (Local)","0"
"\\CCAADM-9JF44J1","128.164.241.95","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/16/2010 9:29:26 AM (Local)","8/26/2010 1:49:59 PM (Local)","0"
"\\GWITADA-93126DK","128.164.105.135","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:12:36 PM (Local)","9/10/2010 10:08:03 AM (Local)","0"
"\\CCATHD-1TP5T91","128.164.236.229","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:09:43 PM (Local)","9/10/2010 8:32:14 AM (Local)","0"
"CCAS-SMPA522-Z3","128.164.250.83","Offline","Apple Mac OS X 10.6.4","6.4185","9/1/2010 5:23:38 PM (Local)","9/1/2010 8:26:46 PM (Local)","0"
"\\MC-SPHJAPP825W","128.164.178.135","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/8/2010 12:00:47 PM (Local)","9/8/2010 4:00:23 PM (Local)","0"
"\\CCARGL-2YSD2M1","128.164.241.53","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/30/2010 12:37:46 PM (Local)","9/10/2010 8:20:57 AM (Local)","0"
"\\GLSS-QALI","128.164.213.106","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/17/2010 5:30:35 PM (Local)","9/10/2010 9:07:19 AM (Local)","0"
"\\EVPREA-5SYB5B1","128.164.76.193","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:37:22 PM (Local)","9/10/2010 9:01:41 AM (Local)","0"
"\\9NWPG51","10.10.0.190","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:06:40 PM (Local)","8/12/2010 12:13:22 PM (Local)","0"
"\\GSEHDFW-BCYNXC1","128.164.121.170","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.3.181","7/6/2010 12:20:51 PM (Local)","9/8/2010 5:06:48 AM (Local)","0"
"\\EVAORS-C7BFJN1","128.164.233.103","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/1/2010 12:12:17 PM (Local)","9/10/2010 8:26:01 AM (Local)","0"
"\\CMPADM-J4JDRL1","128.164.106.140","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/29/2010 12:13:08 PM (Local)","9/10/2010 10:20:16 AM (Local)","0"
"\\BCM-PEB-R413-S1","128.164.33.78","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:45:58 PM (Local)","9/1/2010 5:12:13 AM (Local)","0"
"\\ISSTS-DZG6LH1","128.164.241.69","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 7:43:13 AM (Local)","9/10/2010 8:51:09 AM (Local)","0"
"\\PRESPIO-4DCZQ91","128.164.234.156","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 7:03:33 PM (Local)","9/9/2010 5:06:26 PM (Local)","0"
"\\MC-MLBLEAHIM10W","128.164.87.96","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/19/2010 8:35:19 AM (Local)","9/10/2010 8:00:56 AM (Local)","0"
"\\DUQ0155032","128.164.62.178","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:56 AM (Local)","9/10/2010 10:17:08 AM (Local)","0"
"\\EVPFM-CK9JLM1","128.164.235.79","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/2/2010 10:19:37 AM (Local)","9/9/2010 5:06:25 PM (Local)","0"
"\\ISSTOP-D96MYC1","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:29:12 PM (Local)","9/10/2010 8:20:16 AM (Local)","0"
"\\MC-DHPMXES725LW","128.164.184.216","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/19/2010 6:52:48 PM (Local)","9/10/2010 9:07:01 AM (Local)","0"
"\\EVAEVA-9K1GJM1","128.164.239.26","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/22/2010 3:58:15 PM (Local)","9/10/2010 9:07:02 AM (Local)","0"
"\\CCAENG-G782B71","192.168.1.102","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:46:20 PM (Local)","9/10/2010 8:45:27 AM (Local)","0"
"\\6NWPG51","10.10.0.121","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:50:25 PM (Local)","8/9/2010 6:43:45 PM (Local)","0"
"\\STATION5-H6218","172.17.1.85","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 7:14:54 PM (Local)","8/20/2010 10:59:40 AM (Local)","0"
"\\GLSS-AMANDA","128.164.215.54","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 2:22:32 PM (Local)","8/24/2010 4:04:00 PM (Local)","2"
"\\GLSS-RAHILA","128.164.212.251","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/28/2010 3:04:10 PM (Local)","9/10/2010 8:00:55 AM (Local)","0"
"\\EC00142017","128.164.183.17","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:06 AM (Local)","9/10/2010 10:08:25 AM (Local)","0"
"\\NPA-AXB-H6169","128.164.73.142","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:15:26 PM (Local)","8/30/2010 3:27:20 PM (Local)","2"
"\\PSYC202BMIGUEL","128.164.246.106","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:11:56 PM (Local)","9/10/2010 10:35:53 AM (Local)","0"
"\\GWSBG-B0VGLM1","128.164.227.56","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/25/2010 11:32:10 AM (Local)","9/9/2010 4:23:16 PM (Local)","0"
"\\PRESPIO-43L7PD1","128.164.232.200","Idle","Microsoft Windows XP Professional-Service Pack 3","6.3.2.858","4/12/2010 2:17:31 PM (Local)","9/10/2010 8:09:48 AM (Local)","0"
"\\MC-HSPJEJASHBUW","161.253.177.65","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 8:29:39 AM (Local)","9/10/2010 8:48:31 AM (Local)","0"
"\\MC-PHMAXMR624W","128.164.32.197","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 1:24:09 PM (Local)","9/10/2010 7:45:57 AM (Local)","0"
"\\EVPBDG-8DH5XL1","128.164.234.200","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:48:20 PM (Local)","9/10/2010 9:26:28 AM (Local)","0"
"\\MC-BCMJXER522AM","192.168.1.58","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/19/2010 9:54:03 AM (Local)","8/19/2010 3:35:06 PM (Local)","3"
"\\GWU-6D127CE1634","128.164.214.8","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 11:09:15 AM (Local)","8/23/2010 11:09:39 AM (Local)","0"
"\\SASS-CR0KB71","128.164.181.113","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/16/2010 11:14:03 AM (Local)","9/2/2010 2:55:29 PM (Local)","0"
"\\GSEHD-HFD1QF1","128.164.90.178","Idle","Microsoft Windows Vista Home Basic (x86) Edition-Service Pack 2","6.4.2.420","8/16/2010 9:12:58 AM (Local)","9/10/2010 9:57:26 AM (Local)","0"
"\\SASSCC-3J4YDG1","128.164.198.174","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:04:16 PM (Local)","9/10/2010 9:12:01 AM (Local)","0"
"\\EVAEVA-5V96JJ1","128.164.233.4","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:50:28 PM (Local)","9/10/2010 8:42:12 AM (Local)","0"
"\\SASS-123F5D4404","128.164.246.42","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/30/2010 10:34:19 AM (Local)","9/10/2010 10:29:24 AM (Local)","0"
"\\ISSIBS-91243BB","128.164.104.9","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:51:05 PM (Local)","9/3/2010 3:26:50 PM (Local)","0"
"\\AH00102T01","128.164.183.110","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:07:08 AM (Local)","9/10/2010 10:07:10 AM (Local)","0"
"\\ISSTOP-65039445","192.168.1.3","Idle","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.3.181","5/23/2010 1:51:31 PM (Local)","9/10/2010 10:11:39 AM (Local)","1"
"\\DUQ0263002","128.164.63.58","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/2/2010 4:06:59 AM (Local)","9/2/2010 8:38:36 AM (Local)","0"
"\\CPSAGC-20NWZE6","192.168.1.144","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:34:17 PM (Local)","8/25/2010 5:55:05 AM (Local)","0"
"\\MC-KEYSRVL307BW","128.164.86.13","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/9/2010 11:26:54 AM (Local)","9/10/2010 10:20:58 AM (Local)","0"
"\\ISSADA-8FYVFG1","161.253.143.215","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:14:44 PM (Local)","9/10/2010 10:26:46 AM (Local)","0"
"\\CCAMPA-8PGZHF1","128.164.250.215","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:11:36 PM (Local)","9/10/2010 10:36:13 AM (Local)","0"
"\\ESIAFW-518DTJ1","192.168.1.103","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 6:41:35 PM (Local)","9/10/2010 9:26:36 AM (Local)","0"
"\\SEASMAE-8L4K6K1","128.164.156.213","Idle","Microsoft Windows Server 2003, Standard x64 Edition-SERVICE PACK 2","6.2.3.181","4/12/2010 4:11:21 PM (Local)","9/10/2010 9:56:57 AM (Local)","0"
"\\EC00309007","128.164.183.46","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:08:02 AM (Local)","9/10/2010 10:12:56 AM (Local)","0"
"\\CMPFRP-8S93YH1","161.253.140.167","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/17/2010 2:39:07 PM (Local)","9/10/2010 10:25:19 AM (Local)","0"
"\\DHP-MJRK1706W","128.164.216.126","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 7:00:48 PM (Local)","8/27/2010 3:55:52 PM (Local)","4"
"\\VPABS-905QXC1","192.168.1.4","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/9/2010 11:22:05 PM (Local)","9/9/2010 10:33:22 PM (Local)","0"
"\\CENTERLABS-K1","128.164.86.140","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/18/2010 6:51:00 PM (Local)","8/16/2010 4:08:14 AM (Local)","8"
"\\ISSLAB-HTXYX21","161.253.141.90","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:23:55 PM (Local)","9/10/2010 7:39:37 AM (Local)","0"
"\\SASSADM-53QJBC1","128.164.234.84","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/7/2010 11:43:56 AM (Local)","9/9/2010 5:29:10 PM (Local)","0"
"\\ESIA301F5HSPJ1","128.164.148.128","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.2.181","9/1/2010 8:29:59 AM (Local)","9/8/2010 4:34:18 PM (Local)","0"
"\\MC-ANAFXSR212W","128.164.35.135","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/27/2010 4:37:48 PM (Local)","9/10/2010 9:41:10 AM (Local)","1"
"\\MC-DHPENOS725M","128.164.185.128","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 5:13:57 PM (Local)","9/9/2010 2:55:10 PM (Local)","3"
"\\CCASFW-J2W4T91","192.168.1.2","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.4.2.420","4/13/2010 9:11:43 AM (Local)","9/10/2010 1:08:44 AM (Local)","0"
"\\GLSM-OLSEN","128.164.215.91","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:02:47 PM (Local)","9/10/2010 8:37:31 AM (Local)","0"
"\\DUQ0259T01","128.164.60.58","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:09:42 AM (Local)","9/10/2010 10:09:40 AM (Local)","0"
"\\SPH-OLR-R106","128.164.35.133","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:11:54 PM (Local)","9/10/2010 8:48:34 AM (Local)","0"
"\\SASS-JC8BSC1","10.6.1.52","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.3.181","8/25/2010 12:19:13 PM (Local)","9/7/2010 10:56:53 PM (Local)","0"
"\\SEASMAE-BL5GCK1","128.164.159.104","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:50:13 PM (Local)","9/10/2010 9:37:10 AM (Local)","0"
"\\DUQ0353003","128.164.62.183","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:08:02 AM (Local)","9/10/2010 7:38:12 AM (Local)","0"
"\\MSDMRT-R707-LPT","161.253.104.79","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/16/2010 3:50:58 PM (Local)","8/16/2010 4:49:37 PM (Local)","0"
"\\GL00B01004","128.164.62.125","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:07:03 AM (Local)","9/10/2010 10:16:30 AM (Local)","0"
"\\GWSBSM-DX3T4L1","192.168.0.6","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/15/2010 10:24:22 AM (Local)","9/10/2010 9:08:28 AM (Local)","0"
"\\PAT-XXX-R502","128.164.34.108","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:59:54 PM (Local)","8/30/2010 2:38:28 PM (Local)","16"
"\\ANT-NHF-R414A","128.164.32.130","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:57:29 PM (Local)","9/10/2010 8:12:53 AM (Local)","0"
"\\GLSM-LOANER4-14","192.168.1.105","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 3:55:15 PM (Local)","8/23/2010 5:34:48 PM (Local)","2"
"\\CPSGCA-HZQPKB1","10.10.0.186","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/2/2010 5:18:02 PM (Local)","9/10/2010 8:46:46 AM (Local)","0"
"\\SASSCC-G20GW91","128.164.199.252","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:57:03 PM (Local)","9/10/2010 9:36:28 AM (Local)","0"
"\\GWSBGEF-CH46MM1","128.164.227.192","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/1/2010 5:47:04 PM (Local)","9/10/2010 9:27:45 AM (Local)","0"
"\\ISSTOP-9166J8Q","161.253.143.164","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:20:48 AM (Local)","9/10/2010 9:35:17 AM (Local)","0"
"\\MLB-AVCIRC-H300","128.164.87.124","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 8:11:14 PM (Local)","9/9/2010 1:02:00 AM (Local)","0"
"\\CPSAGC-9Y8G7C1","192.168.1.160","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:15:05 PM (Local)","9/10/2010 8:03:38 AM (Local)","0"
"\\GWITTS-3X1NJF1","128.164.129.128","Idle","Microsoft Windows 7 Enterprise","6.4.2.504","8/30/2010 5:11:06 PM (Local)","9/10/2010 10:36:17 AM (Local)","0"
"\\MC-MTMJMHR705W","128.164.35.243","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/3/2010 1:04:58 PM (Local)","9/10/2010 7:46:41 AM (Local)","0"
"\\GL00B05003","128.164.61.113","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:42 AM (Local)","9/10/2010 10:09:46 AM (Local)","0"
